school,type,date,total_student_cases_avg,total_staff_cases_avg,chng_total_student_cases_avg,chng_total_staff_cases_avg
Barrington Middle School,in person,2021-01-27,32.0,7.0,5.0,0.0
Barrington Middle School,in person,2021-02-03,32.0,7.0,0.0,0.0
Barrington Middle School,in person,2021-02-10,32.0,7.0,0.0,0.0
Barrington Middle School,in person,2021-02-17,37.0,7.0,5.0,0.0
Barrington Middle School,in person,2021-02-24,37.0,7.0,0.0,0.0
Barrington Middle School,virtual,2021-01-13,7.0,0.0,0.0,0.0
Barrington Middle School,virtual,2021-01-20,7.0,0.0,0.0,0.0
Barrington Middle School,virtual,2021-01-27,7.0,0.0,0.0,0.0
Barrington Middle School,virtual,2021-02-03,7.0,0.0,0.0,0.0
Barrington Middle School,virtual,2021-02-10,7.0,0.0,0.0,0.0
Barrington Middle School,virtual,2021-02-17,7.0,0.0,0.0,0.0
Barrington Middle School,virtual,2021-02-24,7.0,0.0,0.0,0.0
Bernon Heights School,in person,2021-01-13,7.0,0.0,0.0,0.0
Bernon Heights School,in person,2021-01-20,7.0,0.0,0.0,0.0
Bernon Heights School,in person,2021-01-27,7.0,0.0,0.0,0.0
Bernon Heights School,in person,2021-02-03,7.0,0.0,0.0,0.0
Bernon Heights School,in person,2021-02-10,7.0,0.0,0.0,0.0
Bernon Heights School,in person,2021-02-17,7.0,0.0,0.0,0.0
Bernon Heights School,in person,2021-02-24,7.0,7.0,0.0,7.0
Bernon Heights School,virtual,2021-01-13,7.0,0.0,0.0,0.0
Bernon Heights School,virtual,2021-01-20,7.0,0.0,0.0,0.0
Bernon Heights School,virtual,2021-01-27,7.0,0.0,0.0,0.0
Bernon Heights School,virtual,2021-02-03,12.0,0.0,5.0,0.0
Bernon Heights School,virtual,2021-02-10,12.0,0.0,0.0,0.0
Bernon Heights School,virtual,2021-02-17,12.0,0.0,0.0,0.0
Bernon Heights School,virtual,2021-02-24,12.0,0.0,0.0,0.0
Birchwood Middle School,in person,2021-01-13,17.0,0.0,0.0,0.0
Birchwood Middle School,in person,2021-01-20,17.0,7.0,0.0,7.0
Birchwood Middle School,in person,2021-01-27,22.0,7.0,5.0,0.0
Birchwood Middle School,in person,2021-02-03,22.0,7.0,0.0,0.0
Birchwood Middle School,in person,2021-02-10,22.0,7.0,0.0,0.0
Birchwood Middle School,in person,2021-02-17,22.0,7.0,0.0,0.0
Birchwood Middle School,in person,2021-02-24,22.0,7.0,0.0,0.0
Birchwood Middle School,virtual,2021-01-13,0.0,0.0,0.0,0.0
Birchwood Middle School,virtual,2021-01-20,7.0,0.0,7.0,0.0
Birchwood Middle School,virtual,2021-01-27,7.0,0.0,0.0,0.0
Birchwood Middle School,virtual,2021-02-03,7.0,0.0,0.0,0.0
Birchwood Middle School,virtual,2021-02-10,7.0,0.0,0.0,0.0
Birchwood Middle School,virtual,2021-02-17,12.0,0.0,5.0,0.0
Birchwood Middle School,virtual,2021-02-24,12.0,0.0,0.0,0.0
Bishop Connolly High School,in person,2021-01-13,0.0,0.0,0.0,0.0
Bishop Connolly High School,in person,2021-01-20,0.0,0.0,0.0,0.0
Bishop Connolly High School,in person,2021-01-27,0.0,0.0,0.0,0.0
Bishop Connolly High School,in person,2021-02-03,0.0,0.0,0.0,0.0
Bishop Connolly High School,in person,2021-02-10,0.0,0.0,0.0,0.0
Bishop Connolly High School,in person,2021-02-17,0.0,0.0,0.0,0.0
Bishop Connolly High School,in person,2021-02-24,0.0,0.0,0.0,0.0
Bishop Hendricken High School,in person,2021-01-13,37.0,7.0,0.0,0.0
Bishop Hendricken High School,in person,2021-01-20,37.0,7.0,0.0,0.0
Bishop Hendricken High School,in person,2021-01-27,37.0,7.0,0.0,0.0
Bishop Hendricken High School,in person,2021-02-03,37.0,7.0,0.0,0.0
Bishop Hendricken High School,in person,2021-02-10,37.0,7.0,0.0,0.0
Bishop Hendricken High School,in person,2021-02-17,42.0,7.0,5.0,0.0
Bishop Hendricken High School,in person,2021-02-24,42.0,7.0,0.0,0.0
Bishop Hendricken High School,virtual,2021-01-13,17.0,0.0,0.0,0.0
Bishop Hendricken High School,virtual,2021-01-20,42.0,0.0,25.0,0.0
Bishop Hendricken High School,virtual,2021-01-27,52.0,0.0,10.0,0.0
Bishop Hendricken High School,virtual,2021-02-03,52.0,0.0,0.0,0.0
Bishop Hendricken High School,virtual,2021-02-10,52.0,0.0,0.0,0.0
Bishop Hendricken High School,virtual,2021-02-17,52.0,0.0,0.0,0.0
Bishop Hendricken High School,virtual,2021-02-24,52.0,0.0,0.0,0.0
Bishop McVinney Regional School,in person,2021-01-13,7.0,0.0,0.0,0.0
Bishop McVinney Regional School,in person,2021-01-20,12.0,0.0,5.0,0.0
Bishop McVinney Regional School,in person,2021-01-27,12.0,0.0,0.0,0.0
Bishop McVinney Regional School,in person,2021-02-03,12.0,0.0,0.0,0.0
Bishop McVinney Regional School,in person,2021-02-10,12.0,0.0,0.0,0.0
Bishop McVinney Regional School,in person,2021-02-17,12.0,0.0,0.0,0.0
Bishop McVinney Regional School,in person,2021-02-24,12.0,0.0,0.0,0.0
Bishop McVinney Regional School,virtual,2021-01-13,0.0,0.0,0.0,0.0
Bishop McVinney Regional School,virtual,2021-01-20,0.0,0.0,0.0,0.0
Bishop McVinney Regional School,virtual,2021-01-27,0.0,0.0,0.0,0.0
Bishop McVinney Regional School,virtual,2021-02-03,0.0,0.0,0.0,0.0
Bishop McVinney Regional School,virtual,2021-02-10,0.0,0.0,0.0,0.0
Bishop McVinney Regional School,virtual,2021-02-17,0.0,0.0,0.0,0.0
Bishop McVinney Regional School,virtual,2021-02-24,0.0,0.0,0.0,0.0
Blackrock School,in person,2021-01-13,7.0,0.0,0.0,0.0
Blackrock School,in person,2021-01-20,7.0,0.0,0.0,0.0
Blackrock School,in person,2021-01-27,7.0,0.0,0.0,0.0
Blackrock School,in person,2021-02-03,7.0,0.0,0.0,0.0
Blackrock School,in person,2021-02-10,7.0,0.0,0.0,0.0
Blackrock School,in person,2021-02-17,7.0,0.0,0.0,0.0
Blackrock School,in person,2021-02-24,7.0,0.0,0.0,0.0
Blackrock School,virtual,2021-01-13,7.0,0.0,0.0,0.0
Blackrock School,virtual,2021-01-20,7.0,0.0,0.0,0.0
Blackrock School,virtual,2021-01-27,7.0,0.0,0.0,0.0
Blackrock School,virtual,2021-02-03,7.0,0.0,0.0,0.0
Blackrock School,virtual,2021-02-10,7.0,0.0,0.0,0.0
Blackrock School,virtual,2021-02-17,7.0,0.0,0.0,0.0
Blackrock School,virtual,2021-02-24,7.0,0.0,0.0,0.0
Blackstone Academy Charter School,in person,2021-01-13,0.0,0.0,0.0,0.0
Blackstone Academy Charter School,in person,2021-01-20,0.0,0.0,0.0,0.0
Blackstone Academy Charter School,in person,2021-01-27,0.0,0.0,0.0,0.0
Blackstone Academy Charter School,in person,2021-02-03,0.0,0.0,0.0,0.0
Blackstone Academy Charter School,in person,2021-02-10,0.0,0.0,0.0,0.0
Blackstone Academy Charter School,in person,2021-02-17,0.0,0.0,0.0,0.0
Blackstone Academy Charter School,in person,2021-02-24,0.0,0.0,0.0,0.0
Blackstone Academy Charter School,virtual,2021-01-13,22.0,0.0,0.0,0.0
Blackstone Academy Charter School,virtual,2021-01-20,22.0,0.0,0.0,0.0
Blackstone Academy Charter School,virtual,2021-01-27,27.0,0.0,5.0,0.0
Blackstone Academy Charter School,virtual,2021-02-03,27.0,0.0,0.0,0.0
Blackstone Academy Charter School,virtual,2021-02-10,27.0,0.0,0.0,0.0
Blackstone Academy Charter School,virtual,2021-02-17,27.0,0.0,0.0,0.0
Blackstone Academy Charter School,virtual,2021-02-24,27.0,0.0,0.0,0.0
Blackstone Valley Prep Elementary 2 School (ES2),in person,2021-01-13,0.0,0.0,0.0,0.0
Blackstone Valley Prep Elementary 2 School (ES2),in person,2021-01-20,0.0,0.0,0.0,0.0
Blackstone Valley Prep Elementary 2 School (ES2),in person,2021-01-27,0.0,0.0,0.0,0.0
Blackstone Valley Prep Elementary 2 School (ES2),in person,2021-02-03,0.0,0.0,0.0,0.0
Blackstone Valley Prep Elementary 2 School (ES2),in person,2021-02-10,7.0,0.0,7.0,0.0
Blackstone Valley Prep Elementary 2 School (ES2),in person,2021-02-17,7.0,0.0,0.0,0.0
Blackstone Valley Prep Elementary 2 School (ES2),in person,2021-02-24,7.0,0.0,0.0,0.0
Blackstone Valley Prep Elementary 2 School (ES2),virtual,2021-01-13,7.0,0.0,0.0,0.0
Blackstone Valley Prep Elementary 2 School (ES2),virtual,2021-01-20,12.0,0.0,5.0,0.0
Blackstone Valley Prep Elementary 2 School (ES2),virtual,2021-01-27,12.0,0.0,0.0,0.0
Blackstone Valley Prep Elementary 2 School (ES2),virtual,2021-02-03,12.0,0.0,0.0,0.0
Blackstone Valley Prep Elementary 2 School (ES2),virtual,2021-02-10,12.0,0.0,0.0,0.0
Blackstone Valley Prep Elementary 2 School (ES2),virtual,2021-02-17,12.0,0.0,0.0,0.0
Blackstone Valley Prep Elementary 2 School (ES2),virtual,2021-02-24,12.0,0.0,0.0,0.0
Blackstone Valley Prep Elementary 3 School (ES3),in person,2021-01-13,0.0,0.0,0.0,0.0
Blackstone Valley Prep Elementary 3 School (ES3),in person,2021-01-20,0.0,0.0,0.0,0.0
Blackstone Valley Prep Elementary 3 School (ES3),in person,2021-01-27,0.0,0.0,0.0,0.0
Blackstone Valley Prep Elementary 3 School (ES3),in person,2021-02-03,0.0,0.0,0.0,0.0
Blackstone Valley Prep Elementary 3 School (ES3),in person,2021-02-10,0.0,0.0,0.0,0.0
Blackstone Valley Prep Elementary 3 School (ES3),in person,2021-02-17,0.0,0.0,0.0,0.0
Blackstone Valley Prep Elementary 3 School (ES3),in person,2021-02-24,0.0,0.0,0.0,0.0
Blackstone Valley Prep Elementary 3 School (ES3),virtual,2021-01-13,12.0,0.0,0.0,0.0
Blackstone Valley Prep Elementary 3 School (ES3),virtual,2021-01-20,12.0,0.0,0.0,0.0
Blackstone Valley Prep Elementary 3 School (ES3),virtual,2021-01-27,12.0,0.0,0.0,0.0
Blackstone Valley Prep Elementary 3 School (ES3),virtual,2021-02-03,12.0,0.0,0.0,0.0
Blackstone Valley Prep Elementary 3 School (ES3),virtual,2021-02-10,12.0,0.0,0.0,0.0
Blackstone Valley Prep Elementary 3 School (ES3),virtual,2021-02-17,12.0,0.0,0.0,0.0
Blackstone Valley Prep Elementary 3 School (ES3),virtual,2021-02-24,12.0,0.0,0.0,0.0
Blackstone Valley Prep Elementary School (ES1),in person,2021-01-13,7.0,0.0,0.0,0.0
Blackstone Valley Prep Elementary School (ES1),in person,2021-01-20,7.0,7.0,0.0,7.0
Blackstone Valley Prep Elementary School (ES1),in person,2021-01-27,7.0,7.0,0.0,0.0
Blackstone Valley Prep Elementary School (ES1),in person,2021-02-03,12.0,7.0,5.0,0.0
Blackstone Valley Prep Elementary School (ES1),in person,2021-02-10,12.0,7.0,0.0,0.0
Blackstone Valley Prep Elementary School (ES1),in person,2021-02-17,12.0,7.0,0.0,0.0
Blackstone Valley Prep Elementary School (ES1),in person,2021-02-24,12.0,7.0,0.0,0.0
Blackstone Valley Prep Elementary School (ES1),virtual,2021-01-13,27.0,0.0,0.0,0.0
Blackstone Valley Prep Elementary School (ES1),virtual,2021-01-20,27.0,0.0,0.0,0.0
Blackstone Valley Prep Elementary School (ES1),virtual,2021-01-27,27.0,0.0,0.0,0.0
Blackstone Valley Prep Elementary School (ES1),virtual,2021-02-03,32.0,0.0,5.0,0.0
Blackstone Valley Prep Elementary School (ES1),virtual,2021-02-10,32.0,0.0,0.0,0.0
Blackstone Valley Prep Elementary School (ES1),virtual,2021-02-17,32.0,0.0,0.0,0.0
Blackstone Valley Prep Elementary School (ES1),virtual,2021-02-24,32.0,0.0,0.0,0.0
Blackstone Valley Prep High School (HS),in person,2021-01-13,0.0,0.0,0.0,0.0
Blackstone Valley Prep High School (HS),in person,2021-01-20,0.0,0.0,0.0,0.0
Blackstone Valley Prep High School (HS),in person,2021-01-27,0.0,0.0,0.0,0.0
Blackstone Valley Prep High School (HS),in person,2021-02-03,0.0,0.0,0.0,0.0
Blackstone Valley Prep High School (HS),in person,2021-02-10,0.0,0.0,0.0,0.0
Blackstone Valley Prep High School (HS),in person,2021-02-17,0.0,0.0,0.0,0.0
Blackstone Valley Prep High School (HS),in person,2021-02-24,0.0,0.0,0.0,0.0
Blackstone Valley Prep High School (HS),virtual,2021-01-13,32.0,0.0,0.0,0.0
Blackstone Valley Prep High School (HS),virtual,2021-01-20,32.0,0.0,0.0,0.0
Blackstone Valley Prep High School (HS),virtual,2021-01-27,32.0,0.0,0.0,0.0
Blackstone Valley Prep High School (HS),virtual,2021-02-03,32.0,0.0,0.0,0.0
Blackstone Valley Prep High School (HS),virtual,2021-02-10,37.0,0.0,5.0,0.0
Blackstone Valley Prep High School (HS),virtual,2021-02-17,37.0,0.0,0.0,0.0
Blackstone Valley Prep High School (HS),virtual,2021-02-24,37.0,0.0,0.0,0.0
Blackstone Valley Prep Junior High School (JHS),virtual,2021-01-13,7.0,0.0,0.0,0.0
Blackstone Valley Prep Junior High School (JHS),virtual,2021-01-20,7.0,0.0,0.0,0.0
Blackstone Valley Prep Junior High School (JHS),virtual,2021-01-27,7.0,0.0,0.0,0.0
Blackstone Valley Prep Junior High School (JHS),virtual,2021-02-03,7.0,0.0,0.0,0.0
Blackstone Valley Prep Junior High School (JHS),virtual,2021-02-10,7.0,0.0,0.0,0.0
Blackstone Valley Prep Junior High School (JHS),virtual,2021-02-17,7.0,0.0,0.0,0.0
Blackstone Valley Prep Junior High School (JHS),virtual,2021-02-24,12.0,0.0,5.0,0.0
Blackstone Valley Prep Upper Elementary School (UES),in person,2021-01-13,0.0,0.0,0.0,0.0
Blackstone Valley Prep Upper Elementary School (UES),in person,2021-01-20,0.0,0.0,0.0,0.0
Blackstone Valley Prep Upper Elementary School (UES),in person,2021-01-27,0.0,0.0,0.0,0.0
Blackstone Valley Prep Upper Elementary School (UES),in person,2021-02-03,0.0,0.0,0.0,0.0
Blackstone Valley Prep Upper Elementary School (UES),in person,2021-02-10,0.0,0.0,0.0,0.0
Blackstone Valley Prep Upper Elementary School (UES),in person,2021-02-17,0.0,0.0,0.0,0.0
Blackstone Valley Prep Upper Elementary School (UES),in person,2021-02-24,0.0,0.0,0.0,0.0
Blackstone Valley Prep Upper Elementary School (UES),virtual,2021-01-13,12.0,0.0,0.0,0.0
Blackstone Valley Prep Upper Elementary School (UES),virtual,2021-01-20,12.0,0.0,0.0,0.0
Blackstone Valley Prep Upper Elementary School (UES),virtual,2021-01-27,12.0,0.0,0.0,0.0
Blackstone Valley Prep Upper Elementary School (UES),virtual,2021-02-03,12.0,0.0,0.0,0.0
Blackstone Valley Prep Upper Elementary School (UES),virtual,2021-02-10,12.0,0.0,0.0,0.0
Blackstone Valley Prep Upper Elementary School (UES),virtual,2021-02-17,12.0,0.0,0.0,0.0
Blackstone Valley Prep Upper Elementary School (UES),virtual,2021-02-24,12.0,0.0,0.0,0.0
Blessed Sacrament School,in person,2021-01-13,7.0,0.0,0.0,0.0
Blessed Sacrament School,in person,2021-01-20,7.0,0.0,0.0,0.0
Blessed Sacrament School,in person,2021-01-27,7.0,0.0,0.0,0.0
Blessed Sacrament School,in person,2021-02-03,7.0,0.0,0.0,0.0
Blessed Sacrament School,in person,2021-02-10,7.0,0.0,0.0,0.0
Blessed Sacrament School,in person,2021-02-17,12.0,0.0,5.0,0.0
Blessed Sacrament School,in person,2021-02-24,12.0,0.0,0.0,0.0
Blessed Sacrament School,virtual,2021-02-03,0.0,0.0,0.0,0.0
Blessed Sacrament School,virtual,2021-02-10,0.0,0.0,0.0,0.0
Blessed Sacrament School,virtual,2021-02-17,0.0,0.0,0.0,0.0
Blessed Sacrament School,virtual,2021-02-24,0.0,0.0,0.0,0.0
Block Island Early Learning Center,in person,2021-01-20,0.0,0.0,0.0,0.0
Block Island Early Learning Center,in person,2021-01-27,0.0,0.0,0.0,0.0
Block Island Early Learning Center,in person,2021-02-03,0.0,0.0,0.0,0.0
Block Island Early Learning Center,in person,2021-02-10,0.0,0.0,0.0,0.0
Block Island Early Learning Center,in person,2021-02-17,0.0,0.0,0.0,0.0
Block Island Early Learning Center,in person,2021-02-24,0.0,0.0,0.0,0.0
Block Island School,in person,2021-01-13,7.0,0.0,0.0,0.0
Block Island School,in person,2021-01-20,7.0,0.0,0.0,0.0
Block Island School,in person,2021-01-27,7.0,0.0,0.0,0.0
Block Island School,in person,2021-02-03,7.0,0.0,0.0,0.0
Block Island School,in person,2021-02-10,7.0,0.0,0.0,0.0
Block Island School,in person,2021-02-17,7.0,0.0,0.0,0.0
Block Island School,in person,2021-02-24,7.0,0.0,0.0,0.0
Block Island School,virtual,2021-01-13,0.0,0.0,0.0,0.0
Block Island School,virtual,2021-01-20,0.0,0.0,0.0,0.0
Block Island School,virtual,2021-01-27,0.0,0.0,0.0,0.0
Block Island School,virtual,2021-02-03,0.0,0.0,0.0,0.0
Block Island School,virtual,2021-02-10,0.0,0.0,0.0,0.0
Block Island School,virtual,2021-02-17,0.0,0.0,0.0,0.0
Block Island School,virtual,2021-02-24,0.0,0.0,0.0,0.0
Bradley School North,in person,2021-01-13,0.0,0.0,0.0,0.0
Bradley School North,in person,2021-01-20,0.0,0.0,0.0,0.0
Bradley School North,in person,2021-01-27,0.0,0.0,0.0,0.0
Bradley School North,in person,2021-02-03,0.0,0.0,0.0,0.0
Bradley School North,in person,2021-02-10,0.0,0.0,0.0,0.0
Bradley School North,in person,2021-02-17,0.0,0.0,0.0,0.0
Bradley School North,in person,2021-02-24,0.0,0.0,0.0,0.0
Bradley School North,virtual,2021-01-13,0.0,0.0,0.0,0.0
Bradley School North,virtual,2021-01-20,0.0,0.0,0.0,0.0
Bradley School North,virtual,2021-01-27,0.0,0.0,0.0,0.0
Bradley School North,virtual,2021-02-03,0.0,0.0,0.0,0.0
Bradley School North,virtual,2021-02-10,0.0,0.0,0.0,0.0
Bradley School North,virtual,2021-02-17,0.0,0.0,0.0,0.0
Bradley School North,virtual,2021-02-24,0.0,0.0,0.0,0.0
Bradley School Providence,in person,2021-01-13,0.0,0.0,0.0,0.0
Bradley School Providence,in person,2021-01-20,0.0,0.0,0.0,0.0
Bradley School Providence,in person,2021-01-27,0.0,0.0,0.0,0.0
Bradley School Providence,in person,2021-02-03,0.0,0.0,0.0,0.0
Bradley School Providence,in person,2021-02-10,0.0,0.0,0.0,0.0
Bradley School Providence,in person,2021-02-17,0.0,7.0,0.0,7.0
Bradley School Providence,in person,2021-02-24,0.0,7.0,0.0,0.0
Bradley School-South,in person,2021-01-13,0.0,0.0,0.0,0.0
Bradley School-South,in person,2021-01-20,0.0,0.0,0.0,0.0
Bradley School-South,in person,2021-01-27,0.0,0.0,0.0,0.0
Bradley School-South,in person,2021-02-03,0.0,0.0,0.0,0.0
Bradley School-South,in person,2021-02-10,0.0,0.0,0.0,0.0
Bradley School-South,in person,2021-02-17,0.0,0.0,0.0,0.0
Bradley School-South,in person,2021-02-24,0.0,0.0,0.0,0.0
Broad Rock Middle School,in person,2021-01-13,12.0,7.0,0.0,0.0
Broad Rock Middle School,in person,2021-01-20,12.0,7.0,0.0,0.0
Broad Rock Middle School,in person,2021-01-27,12.0,7.0,0.0,0.0
Broad Rock Middle School,in person,2021-02-03,12.0,7.0,0.0,0.0
Broad Rock Middle School,in person,2021-02-10,12.0,7.0,0.0,0.0
Broad Rock Middle School,in person,2021-02-17,12.0,7.0,0.0,0.0
Broad Rock Middle School,in person,2021-02-24,12.0,7.0,0.0,0.0
Broad Rock Middle School,virtual,2021-01-13,7.0,0.0,0.0,0.0
Broad Rock Middle School,virtual,2021-01-20,7.0,0.0,0.0,0.0
Broad Rock Middle School,virtual,2021-01-27,7.0,0.0,0.0,0.0
Broad Rock Middle School,virtual,2021-02-03,7.0,0.0,0.0,0.0
Broad Rock Middle School,virtual,2021-02-10,7.0,0.0,0.0,0.0
Broad Rock Middle School,virtual,2021-02-17,7.0,0.0,0.0,0.0
Broad Rock Middle School,virtual,2021-02-24,7.0,0.0,0.0,0.0
Brown Avenue School,in person,2021-01-13,0.0,0.0,0.0,0.0
Brown Avenue School,in person,2021-01-20,7.0,0.0,7.0,0.0
Brown Avenue School,in person,2021-01-27,7.0,0.0,0.0,0.0
Brown Avenue School,in person,2021-02-03,7.0,7.0,0.0,7.0
Brown Avenue School,in person,2021-02-10,7.0,7.0,0.0,0.0
Brown Avenue School,in person,2021-02-17,7.0,7.0,0.0,0.0
Brown Avenue School,in person,2021-02-24,7.0,7.0,0.0,0.0
Brown Avenue School,virtual,2021-01-13,7.0,0.0,0.0,0.0
Brown Avenue School,virtual,2021-01-20,7.0,0.0,0.0,0.0
Brown Avenue School,virtual,2021-01-27,7.0,0.0,0.0,0.0
Brown Avenue School,virtual,2021-02-03,7.0,0.0,0.0,0.0
Brown Avenue School,virtual,2021-02-10,7.0,0.0,0.0,0.0
Brown Avenue School,virtual,2021-02-17,7.0,0.0,0.0,0.0
Brown Avenue School,virtual,2021-02-24,7.0,0.0,0.0,0.0
Brown Fox Point Early Childhood Ed. Center,in person,2021-01-13,0.0,0.0,0.0,0.0
Brown Fox Point Early Childhood Ed. Center,in person,2021-01-20,0.0,0.0,0.0,0.0
Brown Fox Point Early Childhood Ed. Center,in person,2021-01-27,0.0,0.0,0.0,0.0
Brown Fox Point Early Childhood Ed. Center,in person,2021-02-03,0.0,0.0,0.0,0.0
Brown Fox Point Early Childhood Ed. Center,in person,2021-02-10,0.0,0.0,0.0,0.0
Brown Fox Point Early Childhood Ed. Center,in person,2021-02-17,0.0,0.0,0.0,0.0
Brown Fox Point Early Childhood Ed. Center,in person,2021-02-24,0.0,0.0,0.0,0.0
Burrillville High School,in person,2021-01-13,22.0,0.0,0.0,0.0
Burrillville High School,in person,2021-01-20,22.0,7.0,0.0,7.0
Burrillville High School,in person,2021-01-27,22.0,7.0,0.0,0.0
Burrillville High School,in person,2021-02-03,22.0,7.0,0.0,0.0
Burrillville High School,in person,2021-02-10,27.0,7.0,5.0,0.0
Burrillville High School,in person,2021-02-17,27.0,7.0,0.0,0.0
Burrillville High School,in person,2021-02-24,27.0,7.0,0.0,0.0
Burrillville High School,virtual,2021-01-13,17.0,0.0,0.0,0.0
Burrillville High School,virtual,2021-01-20,27.0,0.0,10.0,0.0
Burrillville High School,virtual,2021-01-27,27.0,0.0,0.0,0.0
Burrillville High School,virtual,2021-02-03,27.0,0.0,0.0,0.0
Burrillville High School,virtual,2021-02-10,27.0,0.0,0.0,0.0
Burrillville High School,virtual,2021-02-17,27.0,0.0,0.0,0.0
Burrillville High School,virtual,2021-02-24,27.0,0.0,0.0,0.0
Burrillville Middle School,in person,2021-01-13,7.0,7.0,0.0,0.0
Burrillville Middle School,in person,2021-01-20,7.0,7.0,0.0,0.0
Burrillville Middle School,in person,2021-01-27,7.0,7.0,0.0,0.0
Burrillville Middle School,in person,2021-02-03,7.0,7.0,0.0,0.0
Burrillville Middle School,in person,2021-02-10,7.0,7.0,0.0,0.0
Burrillville Middle School,in person,2021-02-17,7.0,7.0,0.0,0.0
Burrillville Middle School,in person,2021-02-24,7.0,7.0,0.0,0.0
Burrillville Middle School,virtual,2021-01-13,17.0,0.0,0.0,0.0
Burrillville Middle School,virtual,2021-01-20,17.0,0.0,0.0,0.0
Burrillville Middle School,virtual,2021-01-27,17.0,0.0,0.0,0.0
Burrillville Middle School,virtual,2021-02-03,22.0,0.0,5.0,0.0
Burrillville Middle School,virtual,2021-02-10,22.0,0.0,0.0,0.0
Burrillville Middle School,virtual,2021-02-17,22.0,0.0,0.0,0.0
Burrillville Middle School,virtual,2021-02-24,22.0,0.0,0.0,0.0
"CHILD, Inc., Centerville Road",virtual,2021-01-13,0.0,0.0,0.0,0.0
"CHILD, Inc., Centerville Road",virtual,2021-01-20,0.0,0.0,0.0,0.0
"CHILD, Inc., Centerville Road",virtual,2021-01-27,0.0,0.0,0.0,0.0
"CHILD, Inc., Centerville Road",virtual,2021-02-03,0.0,0.0,0.0,0.0
"CHILD, Inc., Centerville Road",virtual,2021-02-10,0.0,0.0,0.0,0.0
"CHILD, Inc., Centerville Road",virtual,2021-02-17,0.0,0.0,0.0,0.0
"CHILD, Inc., Centerville Road",virtual,2021-02-24,0.0,0.0,0.0,0.0
"CHILD, Inc., Draper Avenue Center",in person,2021-01-13,0.0,0.0,0.0,0.0
"CHILD, Inc., Draper Avenue Center",in person,2021-01-20,0.0,0.0,0.0,0.0
"CHILD, Inc., Draper Avenue Center",in person,2021-01-27,0.0,0.0,0.0,0.0
"CHILD, Inc., Draper Avenue Center",in person,2021-02-03,0.0,0.0,0.0,0.0
"CHILD, Inc., Draper Avenue Center",in person,2021-02-10,0.0,0.0,0.0,0.0
"CHILD, Inc., Draper Avenue Center",in person,2021-02-17,0.0,0.0,0.0,0.0
