date,new positive labs,total positive labs,new negative labs,total negative labs,total tested,new hospital admissions,cumulative hospital admissions,new hospital discharges,cumulative hospital discharges,hospital deaths,cumulative hospital deaths,currently hospitalized,icu,vented,deaths,total deaths,new people positive,total people positive,new people negative,total people negative,total people tested,date_scraped,new total labs,%_positive_labs,new people tested,%_new_people_positive,date_ts
04/09/2020,283,2191,1516,14146,16337,32.0,332.0,9.0,91.0,4.0,25.0,216.0,52.0,40.0,7,59,278.0,2164.0,1364.0,13037.0,15201.0,2020-08-13,1799,0.15730961645358532,1642.0,0.16930572472594396,737524
04/10/2020,419,2610,2574,16720,19330,29.0,361.0,16.0,107.0,5.0,30.0,224.0,58.0,41.0,11,70,404.0,2568.0,2380.0,15417.0,17985.0,2020-08-13,2993,0.1399933177413966,2784.0,0.14511494252873564,737525
04/11/2020,297,2907,1905,18625,21532,29.0,390.0,11.0,118.0,2.0,32.0,240.0,61.0,48.0,12,82,280.0,2848.0,1727.0,17144.0,19992.0,2020-08-13,2202,0.13487738419618528,2007.0,0.1395117090184355,737526
04/12/2020,314,3221,1670,20295,23516,35.0,425.0,13.0,131.0,5.0,37.0,257.0,59.0,49.0,9,91,289.0,3137.0,1444.0,18588.0,21725.0,2020-08-13,1984,0.15826612903225806,1733.0,0.16676283900750144,737527
04/13/2020,161,3382,935,21230,24612,35.0,460.0,13.0,144.0,3.0,40.0,276.0,64.0,54.0,9,100,187.0,3324.0,844.0,19432.0,22756.0,2020-08-13,1096,0.1468978102189781,1031.0,0.1813773035887488,737528
04/14/2020,289,3671,1787,23017,26688,27.0,487.0,17.0,161.0,5.0,45.0,281.0,72.0,53.0,8,108,265.0,3589.0,1545.0,20977.0,24566.0,2020-08-13,2076,0.13921001926782273,1810.0,0.1464088397790055,737529
04/15/2020,351,4022,1799,24816,28838,31.0,518.0,19.0,180.0,3.0,48.0,290.0,72.0,54.0,17,125,307.0,3896.0,1574.0,22551.0,26447.0,2020-08-13,2150,0.16325581395348837,1881.0,0.16321105794790006,737530
04/16/2020,447,4469,2494,27310,31779,36.0,554.0,25.0,205.0,6.0,54.0,295.0,72.0,53.0,14,139,392.0,4288.0,2096.0,24647.0,28935.0,2020-08-13,2941,0.15198911934716083,2488.0,0.15755627009646303,737531
04/17/2020,304,4773,1821,29131,33904,32.0,586.0,20.0,225.0,7.0,61.0,300.0,66.0,45.0,21,160,291.0,4579.0,1468.0,26115.0,30694.0,2020-08-13,2125,0.14305882352941177,1759.0,0.16543490619670267,737532
04/18/2020,321,5094,1725,30856,35950,26.0,612.0,18.0,243.0,4.0,65.0,304.0,63.0,49.0,15,175,284.0,4863.0,1355.0,27470.0,32333.0,2020-08-13,2046,0.15689149560117302,1639.0,0.1732763880414887,737533
04/19/2020,381,5475,2047,32903,38378,23.0,635.0,26.0,269.0,1.0,66.0,300.0,65.0,55.0,11,186,338.0,5201.0,1755.0,29225.0,34426.0,2020-08-13,2428,0.1569192751235585,2093.0,0.16149068322981366,737534
04/20/2020,394,5869,1907,34810,40679,46.0,681.0,29.0,298.0,2.0,68.0,315.0,75.0,56.0,10,196,377.0,5578.0,1585.0,30810.0,36388.0,2020-08-13,2301,0.17122990004345937,1962.0,0.19215086646279306,737535
04/21/2020,444,6313,2110,36920,43233,45.0,726.0,31.0,329.0,5.0,73.0,324.0,72.0,56.0,18,214,389.0,5967.0,1724.0,32534.0,38501.0,2020-08-13,2554,0.17384494909945183,2113.0,0.18409843823946995,737536
04/22/2020,418,6731,2390,39310,46041,41.0,767.0,32.0,361.0,5.0,78.0,328.0,73.0,58.0,18,232,382.0,6349.0,1922.0,34456.0,40805.0,2020-08-13,2808,0.14886039886039887,2304.0,0.1657986111111111,737537
04/23/2020,480,7211,2469,41779,48990,30.0,797.0,28.0,389.0,5.0,83.0,325.0,76.0,62.0,15,247,419.0,6768.0,1882.0,36338.0,43106.0,2020-08-13,2949,0.16276703967446593,2301.0,0.1820947414167753,737538
04/24/2020,491,7702,3284,45063,52765,35.0,832.0,27.0,416.0,4.0,87.0,329.0,85.0,63.0,15,262,413.0,7181.0,2645.0,38983.0,46164.0,2020-08-13,3775,0.1300662251655629,3058.0,0.13505559189012425,737539
04/25/2020,393,8095,2206,47269,55364,34.0,866.0,17.0,433.0,5.0,92.0,341.0,85.0,62.0,14,276,305.0,7486.0,1783.0,40766.0,48252.0,2020-08-13,2599,0.15121200461716044,2088.0,0.1460727969348659,737540
04/26/2020,316,8411,2309,49578,57989,33.0,899.0,15.0,448.0,3.0,95.0,356.0,86.0,59.0,14,290,276.0,7762.0,1889.0,42655.0,50417.0,2020-08-13,2625,0.12038095238095238,2165.0,0.12748267898383372,737541
04/27/2020,249,8660,1620,51198,59858,29.0,928.0,21.0,469.0,4.0,99.0,360.0,86.0,61.0,10,300,204.0,7966.0,1166.0,43821.0,51787.0,2020-08-13,1869,0.1332263242375602,1370.0,0.14890510948905109,737542
04/28/2020,410,9070,2263,53461,62531,44.0,972.0,24.0,493.0,3.0,102.0,377.0,88.0,59.0,22,322,325.0,8291.0,1773.0,45594.0,53885.0,2020-08-13,2673,0.1533857089412645,2098.0,0.15490943755958056,737543
04/29/2020,476,9546,3343,56804,66350,36.0,1008.0,37.0,530.0,11.0,113.0,365.0,78.0,53.0,18,340,372.0,8663.0,2450.0,48044.0,56707.0,2020-08-13,3819,0.12463995810421577,2822.0,0.13182140326009922,737544
04/30/2020,432,9978,2769,59573,69551,33.0,1041.0,38.0,568.0,6.0,119.0,354.0,83.0,57.0,24,364,347.0,9010.0,1961.0,50005.0,59015.0,2020-08-13,3201,0.13495782567947517,2308.0,0.1503466204506066,737545
05/01/2020,454,10432,3086,62659,73091,51.0,1092.0,39.0,607.0,3.0,122.0,363.0,84.0,58.0,14,378,317.0,9327.0,2222.0,52227.0,61554.0,2020-08-13,3540,0.12824858757062146,2539.0,0.12485230405671524,737546
05/02/2020,257,10689,1926,64585,75274,36.0,1128.0,39.0,646.0,5.0,127.0,355.0,91.0,62.0,24,402,189.0,9516.0,1295.0,53522.0,63038.0,2020-08-13,2183,0.11772789738891434,1484.0,0.12735849056603774,737547
05/03/2020,283,10972,2160,66745,77717,31.0,1159.0,27.0,673.0,8.0,135.0,351.0,90.0,61.0,21,423,181.0,9697.0,1608.0,55130.0,64827.0,2020-08-13,2443,0.11584117887842817,1789.0,0.10117384013415316,737548
05/04/2020,387,11359,2098,68843,80202,30.0,1189.0,31.0,704.0,5.0,140.0,345.0,88.0,57.0,18,441,293.0,9990.0,1574.0,56704.0,66694.0,2020-08-13,2485,0.1557344064386318,1867.0,0.1569362613818961,737549
05/05/2020,433,11792,2873,71716,83508,29.0,1218.0,32.0,736.0,6.0,146.0,336.0,82.0,54.0,16,457,304.0,10294.0,1971.0,58675.0,68969.0,2020-08-13,3306,0.1309739866908651,2275.0,0.13362637362637364,737550
05/06/2020,488,12280,2829,74545,86825,28.0,1246.0,44.0,780.0,9.0,155.0,311.0,79.0,54.0,21,478,341.0,10635.0,1928.0,60603.0,71238.0,2020-08-13,3317,0.14712089237262588,2269.0,0.1502864698104892,737551
05/07/2020,425,12705,2969,77514,90219,36.0,1282.0,42.0,822.0,5.0,160.0,300.0,71.0,52.0,21,499,269.0,10904.0,1989.0,62592.0,73496.0,2020-08-13,3394,0.1252209781968179,2258.0,0.1191319751992914,737552
05/08/2020,359,13064,2598,80112,93176,30.0,1312.0,29.0,851.0,5.0,165.0,296.0,71.0,53.0,22,521,231.0,11135.0,1773.0,64365.0,75500.0,2020-08-13,2957,0.12140683124788637,2004.0,0.11526946107784432,737553
05/09/2020,454,13518,3346,83458,96976,22.0,1334.0,21.0,872.0,4.0,169.0,293.0,69.0,51.0,15,536,285.0,11420.0,2311.0,66676.0,78096.0,2020-08-13,3800,0.11947368421052632,2596.0,0.10978428351309708,737554
05/10/2020,280,13798,2117,85575,99373,19.0,1353.0,23.0,895.0,6.0,175.0,283.0,70.0,49.0,13,549,186.0,11606.0,1528.0,68204.0,79810.0,2020-08-13,2397,0.11681268251981644,1714.0,0.10851808634772463,737555
05/11/2020,257,14055,1857,87432,101487,31.0,1384.0,16.0,911.0,6.0,181.0,292.0,71.0,49.0,15,564,176.0,11782.0,1313.0,69517.0,81299.0,2020-08-13,2114,0.12157048249763482,1489.0,0.11820013431833445,737556
05/12/2020,387,14442,2611,90043,104485,23.0,1407.0,18.0,929.0,4.0,185.0,293.0,69.0,48.0,22,586,217.0,11999.0,1719.0,71236.0,83235.0,2020-08-13,2998,0.12908605737158105,1936.0,0.11208677685950413,737557
05/13/2020,351,14793,3630,93673,108466,22.0,1429.0,24.0,953.0,1.0,186.0,290.0,69.0,49.0,13,599,196.0,12195.0,2025.0,73261.0,85456.0,2020-08-13,3981,0.08816880180859081,2221.0,0.08824853669518234,737558
05/14/2020,329,15122,3408,97081,112203,19.0,1448.0,27.0,980.0,3.0,189.0,279.0,64.0,45.0,15,614,227.0,12422.0,2022.0,75283.0,87705.0,2020-08-13,3737,0.08803853358308804,2249.0,0.10093374833259226,737559
05/15/2020,381,15503,3458,100539,116042,24.0,1472.0,41.0,1021.0,5.0,194.0,257.0,62.0,45.0,13,627,234.0,12656.0,1817.0,77100.0,89756.0,2020-08-13,3839,0.09924459494660068,2051.0,0.11409068746952707,737560
05/16/2020,434,15937,4156,104695,120632,25.0,1497.0,12.0,1033.0,5.0,199.0,265.0,61.0,46.0,15,642,252.0,12908.0,1969.0,79069.0,91977.0,2020-08-13,4590,0.09455337690631808,2221.0,0.11346240432237731,737561
05/17/2020,231,16168,2768,107463,123631,17.0,1514.0,7.0,1040.0,5.0,204.0,270.0,59.0,45.0,10,652,124.0,13032.0,1568.0,80637.0,93669.0,2020-08-13,2999,0.07702567522507503,1692.0,0.07328605200945626,737562
05/18/2020,250,16418,2001,109464,125882,19.0,1533.0,15.0,1055.0,5.0,209.0,269.0,57.0,40.0,18,670,139.0,13171.0,1374.0,82011.0,95182.0,2020-08-13,2251,0.11106175033318526,1513.0,0.09187045604758758,737563
05/19/2020,415,16833,3168,112632,129465,23.0,1556.0,32.0,1087.0,5.0,214.0,255.0,56.0,38.0,11,681,214.0,13385.0,1944.0,83955.0,97340.0,2020-08-13,3583,0.11582472788166341,2158.0,0.09916589434661724,737564
05/20/2020,326,17159,2770,115402,132561,19.0,1575.0,23.0,1110.0,7.0,221.0,244.0,52.0,33.0,22,703,187.0,13572.0,1522.0,85477.0,99049.0,2020-08-13,3096,0.10529715762273902,1709.0,0.10942071386775892,737565
05/21/2020,374,17533,3757,119159,136692,26.0,1601.0,15.0,1125.0,3.0,224.0,252.0,53.0,29.0,20,723,170.0,13742.0,1952.0,87429.0,101171.0,2020-08-13,4131,0.09053497942386832,2122.0,0.08011310084825636,737566
05/22/2020,349,17882,3161,122320,140202,20.0,1621.0,29.0,1154.0,5.0,229.0,238.0,52.0,29.0,10,733,205.0,13947.0,1615.0,89044.0,102991.0,2020-08-13,3510,0.09943019943019943,1820.0,0.11263736263736264,737567
05/23/2020,240,18122,2742,125062,143184,19.0,1640.0,11.0,1165.0,3.0,232.0,243.0,52.0,32.0,13,746,109.0,14056.0,1286.0,90330.0,104386.0,2020-08-13,2982,0.08048289738430583,1395.0,0.07813620071684588,737568
05/24/2020,151,18273,1370,126432,144705,12.0,1652.0,14.0,1179.0,2.0,234.0,239.0,53.0,36.0,8,754,84.0,14140.0,774.0,91104.0,105244.0,2020-08-13,1521,0.0992767915844839,858.0,0.0979020979020979,737569
05/25/2020,134,18407,1385,127817,146224,12.0,1664.0,14.0,1193.0,0.0,234.0,237.0,53.0,34.0,10,764,70.0,14210.0,765.0,91869.0,106079.0,2020-08-13,1519,0.08821593153390389,835.0,0.08383233532934131,737570
05/26/2020,284,18691,2620,130437,149128,24.0,1688.0,22.0,1215.0,5.0,239.0,234.0,48.0,33.0,15,779,155.0,14365.0,1787.0,93656.0,108021.0,2020-08-13,2904,0.09779614325068871,1942.0,0.07981462409886715,737571
05/27/2020,276,18967,2065,132502,151469,20.0,1708.0,17.0,1232.0,3.0,242.0,234.0,50.0,33.0,10,789,133.0,14498.0,1143.0,94799.0,109297.0,2020-08-13,2341,0.1178983340452798,1276.0,0.1042319749216301,737572
05/28/2020,345,19312,3371,135873,155185,17.0,1725.0,29.0,1261.0,4.0,246.0,218.0,47.0,32.0,8,797,132.0,14630.0,1132.0,95931.0,110561.0,2020-08-13,3716,0.09284176533907428,1264.0,0.10443037974683544,737573
05/29/2020,412,19724,3928,139801,159525,18.0,1743.0,27.0,1288.0,6.0,252.0,203.0,43.0,31.0,12,809,179.0,14809.0,1592.0,97523.0,112332.0,2020-08-13,4340,0.09493087557603687,1771.0,0.10107284020327499,737574
05/30/2020,208,19932,3915,143716,163648,15.0,1758.0,19.0,1307.0,4.0,256.0,195.0,40.0,29.0,12,821,104.0,14913.0,1828.0,99351.0,114264.0,2020-08-13,4123,0.050448702401164204,1932.0,0.053830227743271224,737575
05/31/2020,144,20076,1682,145398,165474,10.0,1768.0,10.0,1317.0,0.0,256.0,195.0,43.0,26.0,3,824,76.0,14989.0,855.0,100206.0,115195.0,2020-08-13,1826,0.07886089813800658,931.0,0.08163265306122448,737576
06/01/2020,213,20289,2781,148179,168468,7.0,1775.0,13.0,1330.0,1.0,257.0,188.0,44.0,29.0,5,829,98.0,15087.0,1376.0,101582.0,116669.0,2020-08-13,2994,0.07114228456913828,1474.0,0.06648575305291723,737577
06/02/2020,273,20562,3025,151204,171766,8.0,1783.0,9.0,1339.0,3.0,260.0,184.0,37.0,25.0,10,839,107.0,15194.0,1466.0,103048.0,118242.0,2020-08-13,3298,0.08277744087325652,1573.0,0.06802288620470438,737578
06/03/2020,253,20815,3482,154686,175501,13.0,1796.0,18.0,1357.0,6.0,266.0,173.0,34.0,25.0,11,850,105.0,15299.0,1672.0,104720.0,120019.0,2020-08-13,3735,0.0677376171352075,1777.0,0.05908835115362971,737579
06/04/2020,276,21091,4458,159144,180235,7.0,1803.0,25.0,1382.0,3.0,269.0,152.0,31.0,24.0,11,861,114.0,15413.0,2041.0,106761.0,122174.0,2020-08-13,4734,0.058301647655259824,2155.0,0.052900232018561484,737580
06/05/2020,214,21305,3513,162657,183962,15.0,1818.0,12.0,1394.0,5.0,274.0,150.0,27.0,21.0,9,870,104.0,15517.0,1579.0,108340.0,123857.0,2020-08-13,3727,0.05741883552455058,1683.0,0.061794414735591205,737581
06/06/2020,196,21501,2608,165265,186766,10.0,1828.0,7.0,1401.0,2.0,276.0,151.0,29.0,19.0,6,876,68.0,15585.0,1134.0,109474.0,125059.0,2020-08-13,2804,0.06990014265335236,1202.0,0.056572379367720464,737582
06/07/2020,77,21578,1610,166875,188453,11.0,1839.0,7.0,1408.0,1.0,277.0,154.0,25.0,17.0,4,880,49.0,15634.0,777.0,110251.0,125885.0,2020-08-13,1687,0.04564315352697095,826.0,0.059322033898305086,737583
06/08/2020,121,21699,1845,168720,190419,15.0,1854.0,12.0,1420.0,2.0,279.0,155.0,27.0,18.0,4,884,44.0,15678.0,964.0,111215.0,126893.0,2020-08-13,1966,0.06154628687690743,1008.0,0.04365079365079365,737584
06/09/2020,225,21924,2665,171385,193309,10.0,1864.0,18.0,1438.0,0.0,279.0,147.0,28.0,21.0,1,885,67.0,15745.0,1262.0,112477.0,128222.0,2020-08-13,2890,0.07785467128027682,1329.0,0.05041384499623777,737585
06/10/2020,209,22133,2970,174355,196488,13.0,1877.0,12.0,1450.0,2.0,281.0,146.0,24.0,17.0,3,888,104.0,15849.0,1458.0,113935.0,129784.0,2020-08-13,3179,0.0657439446366782,1562.0,0.06658130601792574,737586
06/11/2020,195,22328,3492,177847,200175,7.0,1884.0,15.0,1465.0,1.0,282.0,137.0,25.0,16.0,6,894,88.0,15937.0,1528.0,115463.0,131400.0,2020-08-13,3687,0.05288852725793328,1616.0,0.054455445544554455,737587
06/12/2020,213,22541,4592,182439,204980,8.0,1892.0,15.0,1480.0,1.0,283.0,129.0,24.0,16.0,2,896,80.0,16017.0,2188.0,117651.0,133668.0,2020-08-13,4805,0.04432882414151925,2268.0,0.03527336860670194,737588
06/13/2020,110,22651,3020,185459,208110,6.0,1898.0,4.0,1484.0,0.0,283.0,131.0,20.0,15.0,3,899,50.0,16067.0,1368.0,119019.0,135086.0,2020-08-13,3130,0.03514376996805112,1418.0,0.03526093088857546,737589
06/14/2020,77,22728,2033,187492,210220,6.0,1904.0,8.0,1492.0,1.0,284.0,128.0,20.0,14.0,3,902,32.0,16099.0,965.0,119984.0,136083.0,2020-08-13,2110,0.036492890995260666,997.0,0.0320962888665998,737590
06/15/2020,188,22916,3096,190588,213504,14.0,1918.0,14.0,1506.0,0.0,284.0,128.0,20.0,16.0,4,906,78.0,16177.0,1785.0,121769.0,137946.0,2020-08-13,3284,0.057247259439707675,1863.0,0.04186795491143317,737591
06/16/2020,114,23030,3004,193592,216622,11.0,1929.0,10.0,1516.0,1.0,285.0,128.0,22.0,16.0,8,914,52.0,16229.0,1576.0,123345.0,139574.0,2020-08-13,3118,0.036561898652982684,1628.0,0.03194103194103194,737592
06/17/2020,122,23152,2819,196411,219563,15.0,1944.0,20.0,1536.0,4.0,289.0,119.0,18.0,14.0,6,920,52.0,16281.0,1315.0,124660.0,140941.0,2020-08-13,2941,0.04148248894933696,1367.0,0.038039502560351136,737593
06/18/2020,150,23302,3030,199441,222743,9.0,1953.0,13.0,1549.0,1.0,290.0,114.0,19.0,16.0,7,927,70.0,16351.0,1329.0,125989.0,142340.0,2020-08-13,3180,0.04716981132075472,1399.0,0.05003573981415296,737594
06/19/2020,141,23443,3758,203199,226642,12.0,1965.0,11.0,1560.0,1.0,291.0,114.0,20.0,17.0,3,930,59.0,16410.0,1373.0,127362.0,143772.0,2020-08-13,3899,0.036163118748397026,1432.0,0.04120111731843575,737595
06/20/2020,80,23523,1878,205077,228600,8.0,1973.0,10.0,1570.0,0.0,291.0,112.0,20.0,18.0,4,934,36.0,16446.0,811.0,128173.0,144619.0,2020-08-13,1958,0.04085801838610827,847.0,0.04250295159386069,737596
06/21/2020,36,23559,1036,206113,229672,7.0,1980.0,5.0,1575.0,0.0,291.0,114.0,20.0,18.0,2,936,27.0,16473.0,677.0,128850.0,145323.0,2020-08-13,1072,0.033582089552238806,704.0,0.03835227272727273,737597
06/22/2020,142,23701,3704,209817,233518,12.0,1992.0,16.0,1591.0,0.0,291.0,110.0,19.0,18.0,1,937,70.0,16543.0,1703.0,130553.0,147096.0,2020-08-13,3846,0.03692147685907436,1773.0,0.03948110547095319,737598
06/23/2020,162,23863,3826,213643,237506,3.0,1995.0,13.0,1604.0,3.0,294.0,97.0,18.0,18.0,6,943,83.0,16626.0,1792.0,132345.0,148971.0,2020-08-13,3988,0.040621865596790374,1875.0,0.04426666666666667,737599
06/24/2020,121,23984,3493,217136,241120,9.0,2004.0,10.0,1614.0,1.0,295.0,95.0,18.0,18.0,5,948,47.0,16673.0,1692.0,134037.0,150710.0,2020-08-13,3614,0.03348090758162701,1739.0,0.02702702702702703,737600
06/25/2020,102,24086,2869,220005,244091,5.0,2009.0,14.0,1628.0,1.0,296.0,85.0,17.0,17.0,1,949,52.0,16725.0,1507.0,135544.0,152269.0,2020-08-13,2971,0.03433187478963312,1559.0,0.03335471456061578,737601
06/26/2020,94,24180,2443,222448,246628,2.0,2011.0,9.0,1637.0,0.0,296.0,78.0,18.0,18.0,1,950,64.0,16789.0,1301.0,136845.0,153634.0,2020-08-13,2537,0.03705163579030351,1365.0,0.046886446886446886,737602
06/27/2020,84,24264,3200,225648,249912,5.0,2016.0,3.0,1640.0,1.0,297.0,79.0,17.0,17.0,5,955,37.0,16826.0,1213.0,138058.0,154884.0,2020-08-13,3284,0.025578562728380026,1250.0,0.0296,737603
06/28/2020,36,24300,1450,227098,251398,4.0,2020.0,4.0,1644.0,4.0,301.0,75.0,15.0,14.0,6,961,18.0,16844.0,586.0,138644.0,155488.0,2020-08-13,1486,0.024226110363391656,604.0,0.029801324503311258,737604
06/29/2020,86,24386,3670,230768,255154,4.0,2024.0,5.0,1649.0,0.0,301.0,74.0,14.0,14.0,1,962,39.0,16883.0,1344.0,139988.0,156871.0,2020-08-13,3756,0.022896698615548456,1383.0,0.028199566160520606,737605
06/30/2020,60,24446,1937,232705,257151,1.0,2025.0,5.0,1654.0,1.0,302.0,69.0,12.0,11.0,3,965,35.0,16918.0,993.0,140981.0,157899.0,2020-08-13,1997,0.030045067601402103,1028.0,0.03404669260700389,737606
07/01/2020,144,24590,4094,236799,261389,7.0,2032.0,9.0,1663.0,0.0,302.0,67.0,11.0,11.0,1,966,81.0,16999.0,1950.0,142931.0,159930.0,2020-08-13,4238,0.033978291647003306,2031.0,0.03988183161004431,737607
07/02/2020,101,24691,2775,239574,264265,5.0,2037.0,5.0,1668.0,1.0,303.0,66.0,9.0,9.0,1,967,56.0,17055.0,1075.0,144006.0,161061.0,2020-08-13,2876,0.0351182197496523,1131.0,0.04951370468611848,737608
07/03/2020,47,24738,2010,241584,266322,7.0,2044.0,6.0,1674.0,0.0,303.0,67.0,8.0,8.0,3,970,25.0,17080.0,771.0,144777.0,161857.0,2020-08-13,2057,0.022848808945065628,796.0,0.031407035175879394,737609
07/04/2020,57,24795,2317,243901,268696,2.0,2046.0,4.0,1678.0,1.0,304.0,64.0,9.0,8.0,2,972,34.0,17114.0,990.0,145767.0,162881.0,2020-08-13,2374,0.02401010951979781,1024.0,0.033203125,737610
07/05/2020,45,24840,2917,246818,271658,1.0,2047.0,2.0,1680.0,1.0,305.0,62.0,7.0,7.0,2,974,23.0,17137.0,1442.0,147209.0,164346.0,2020-08-13,2962,0.015192437542201216,1465.0,0.015699658703071672,737611
07/06/2020,103,24943,2784,249602,274545,6.0,2053.0,6.0,1686.0,0.0,305.0,62.0,8.0,9.0,4,978,60.0,17197.0,1542.0,148751.0,165948.0,2020-08-13,2887,0.03567717353654312,1602.0,0.03745318352059925,737612
07/07/2020,80,25023,3433,253035,278058,5.0,2058.0,6.0,1692.0,0.0,305.0,61.0,7.0,8.0,1,979,47.0,17244.0,1530.0,150281.0,167525.0,2020-08-13,3513,0.02277255906632508,1577.0,0.029803424223208624,737613
07/08/2020,104,25127,3373,256408,281535,4.0,2062.0,2.0,1694.0,0.0,305.0,63.0,8.0,8.0,0,979,66.0,17310.0,1417.0,151698.0,169008.0,2020-08-13,3477,0.029910842680471672,1483.0,0.044504383007417395,737614
07/09/2020,93,25220,3654,260062,285282,8.0,2070.0,2.0,1696.0,0.0,305.0,69.0,8.0,8.0,0,979,50.0,17360.0,1594.0,153292.0,170652.0,2020-08-13,3747,0.024819855884707767,1644.0,0.030413625304136254,737615
07/10/2020,129,25349,4378,264440,289789,5.0,2075.0,3.0,1699.0,2.0,307.0,69.0,7.0,7.0,3,982,79.0,17439.0,2078.0,155370.0,172809.0,2020-08-13,4507,0.028622143332593743,2157.0,0.03662494204914233,737616
07/11/2020,62,25411,2872,267312,292723,6.0,2081.0,3.0,1702.0,1.0,308.0,71.0,6.0,6.0,3,985,34.0,17473.0,1278.0,156648.0,174121.0,2020-08-13,2934,0.021131561008861623,1312.0,0.025914634146341462,737617
07/12/2020,45,25456,1759,269071,294527,1.0,2082.0,2.0,1704.0,1.0,309.0,69.0,6.0,5.0,3,988,33.0,17506.0,885.0,157533.0,175039.0,2020-08-13,1804,0.024944567627494457,918.0,0.03594771241830065,737618
07/13/2020,85,25541,3137,272208,297749,8.0,2090.0,10.0,1714.0,0.0,309.0,67.0,6.0,5.0,1,989,57.0,17563.0,1469.0,159002.0,176565.0,2020-08-13,3222,0.02638112973308504,1526.0,0.037352555701179554,737619
07/14/2020,74,25615,3239,275447,301062,7.0,2097.0,4.0,1718.0,0.0,309.0,70.0,5.0,5.0,1,990,50.0,17613.0,1347.0,160349.0,177962.0,2020-08-13,3313,0.022336251131904617,1397.0,0.03579098067287044,737620
07/15/2020,123,25738,4109,279556,305294,5.0,2102.0,6.0,1724.0,0.0,309.0,69.0,5.0,4.0,0,990,94.0,17707.0,1724.0,162073.0,179780.0,2020-08-13,4232,0.029064272211720227,1818.0,0.0517051705170517,737621
07/16/2020,102,25840,3672,283228,309068,6.0,2108.0,9.0,1733.0,0.0,309.0,66.0,6.0,5.0,1,991,78.0,17785.0,1590.0,163663.0,181448.0,2020-08-13,3774,0.02702702702702703,1668.0,0.046762589928057555,737622
07/17/2020,150,25990,4109,287337,313327,14.0,2122.0,3.0,1736.0,1.0,310.0,76.0,5.0,5.0,1,992,78.0,17863.0,1794.0,165457.0,183320.0,2020-08-13,4259,0.03521953510213665,1872.0,0.041666666666666664,737623
07/18/2020,80,26070,3133,290470,316540,5.0,2127.0,9.0,1745.0,1.0,311.0,71.0,5.0,4.0,4,996,67.0,17930.0,1326.0,166783.0,184713.0,2020-08-13,3213,0.024898848428260192,1393.0,0.04809763101220388,737624
07/19/2020,81,26151,2566,293036,319187,6.0,2133.0,3.0,1748.0,0.0,311.0,74.0,6.0,4.0,2,998,58.0,17988.0,1069.0,167852.0,185840.0,2020-08-13,2647,0.03060068001511145,1127.0,0.05146406388642413,737625
07/20/2020,72,26223,2590,295626,321849,9.0,2142.0,7.0,1755.0,0.0,311.0,76.0,7.0,5.0,2,1000,62.0,18050.0,1443.0,169295.0,187345.0,2020-08-13,2662,0.027047332832456798,1505.0,0.04119601328903655,737626
07/21/2020,127,26350,4201,299827,326177,9.0,2151.0,10.0,1765.0,0.0,311.0,75.0,9.0,6.0,1,1001,104.0,18154.0,1869.0,171164.0,189318.0,2020-08-13,4328,0.02934380776340111,1973.0,0.05271160669031931,737627
07/22/2020,123,26473,3772,303599,330072,11.0,2162.0,11.0,1776.0,1.0,312.0,74.0,7.0,6.0,1,1002,86.0,18240.0,1578.0,172742.0,190982.0,2020-08-13,3895,0.031578947368421054,1664.0,0.051682692307692304,737628
07/23/2020,123,26596,4043,307642,334238,8.0,2170.0,5.0,1781.0,0.0,312.0,77.0,8.0,7.0,0,1002,105.0,18345.0,1752.0,174494.0,192839.0,2020-08-13,4166,0.029524723955832933,1857.0,0.05654281098546042,737629
07/24/2020,160,26756,5665,313307,340063,13.0,2183.0,14.0,1795.0,0.0,312.0,76.0,9.0,7.0,0,1002,118.0,18463.0,2143.0,176637.0,195100.0,2020-08-13,5825,0.027467811158798282,2261.0,0.05218929677134011,737630
07/25/2020,125,26881,4246,317553,344434,7.0,2190.0,7.0,1802.0,0.0,312.0,76.0,10.0,8.0,1,1003,104.0,18567.0,1999.0,178636.0,197203.0,2020-08-13,4371,0.028597574925646307,2103.0,0.04945316214931051,737631
07/26/2020,56,26937,2945,320498,347435,7.0,2197.0,8.0,1810.0,0.0,312.0,75.0,11.0,6.0,1,1004,53.0,18620.0,1295.0,179931.0,198551.0,2020-08-13,3001,0.01866044651782739,1348.0,0.039317507418397624,737632
07/27/2020,182,27119,3855,324353,351472,12.0,2209.0,7.0,1817.0,0.0,312.0,80.0,13.0,7.0,1,1005,137.0,18757.0,2110.0,182041.0,200798.0,2020-08-13,4037,0.04508298241268269,2247.0,0.060970182465509566,737633
07/28/2020,101,27220,3623,327976,355196,5.0,2214.0,4.0,1821.0,0.0,312.0,81.0,14.0,6.0,1,1006,89.0,18846.0,1498.0,183539.0,202385.0,2020-08-13,3724,0.027121374865735768,1587.0,0.056080655324511654,737634
07/29/2020,159,27379,4740,332716,360095,10.0,2224.0,12.0,1833.0,0.0,312.0,79.0,15.0,6.0,0,1006,143.0,18989.0,2073.0,185612.0,204601.0,2020-08-13,4899,0.032455603184323334,2216.0,0.06453068592057762,737635
07/30/2020,96,27475,3935,336651,364126,5.0,2229.0,2.0,1835.0,1.0,313.0,81.0,15.0,5.0,0,1006,74.0,19063.0,1352.0,186964.0,206027.0,2020-08-13,4031,0.023815430414289258,1426.0,0.051893408134642355,737636
